ocrr_dt,y_volt,x_volt,volt_rate,atmp_tmpr,road_tmpr,avg_road_stts_cd,trinspct_road_stts_cd,avg_road_ascat_symbl,trinspct_road_ascat_symbl,avg_rdsrfc_frct_nmvl,trinspct_rdsrfc_frct_nmvl,lens_stts_cd,surfc_grip,rltv_hmdt,scnd_atmp_tmpr,eqpm_tmpr,lat,lon
2024-02-06 11:08:04.108,443,565,0.784,2.31,0.25,3,3,WT2,WT2,5,5,4,FAIR,87.32,2.0,8.35,37.883088186575044,127.63021812445477
2024-02-06 11:10:04.269,418,543,0.769,2.13,0.23,3,3,WT2,WT2,5,5,4,FAIR,87.73,1.83,8.36,34.88600891228819,125.05523180028324
2024-02-06 11:01:52.801,465,505,0.92,1.9100000000000001,2.87,3,3,WT2,WT2,5,5,4,FAIR,83.53,1.63,11.73,37.00920084226403,127.37779777391567
2024-02-06 10:59:53.096,464,503,0.922,1.83,2.69,3,3,WT2,WT2,5,5,4,FAIR,83.4,1.56,11.71,35.172654816522474,126.68025523125296
2024-02-06 11:06:53.124,464,505,0.918,2.01,2.83,3,3,WT2,WT2,5,5,4,FAIR,82.76,1.72,11.78,37.3476683590749,128.3743480295183
2024-02-06 11:03:52.586,464,505,0.918,1.97,2.83,3,3,WT2,WT2,5,5,4,FAIR,83.2,1.72,11.74,33.90328770655652,128.19176792076314
2024-02-06 11:08:52.840,464,505,0.918,1.97,3.03,3,3,WT2,WT2,5,5,4,FAIR,83.13,1.69,11.81,37.7384308853214,126.90417940091405
2024-02-06 10:58:03.565,524,578,0.907,2.15,0.17,3,3,WT2,WT2,5,5,4,FAIR,87.38,2.06,8.2,34.0938585420544,125.03636490739295
2024-02-06 10:58:53.176,463,502,0.922,1.87,2.87,3,3,WT2,WT2,5,5,4,FAIR,83.42,1.56,11.72,34.631102534904656,126.2613681469748
2024-02-06 11:09:52.716,464,507,0.916,1.99,3.07,3,3,WT2,WT2,5,5,4,FAIR,83.26,1.71,11.82,36.7809611705339,128.16673925094582
2024-02-06 11:02:52.636,521,570,0.914,1.9300000000000002,2.75,3,3,WT2,WT2,5,5,4,FAIR,83.68,1.69,11.73,34.968775707827035,125.36186671508753
2024-02-06 11:07:53.026,464,507,0.916,1.99,2.93,3,3,WT2,WT2,5,5,4,FAIR,83.05,1.72,11.8,36.04105688383223,125.53821210916732
2024-02-06 10:54:04.301,492,552,0.892,2.15,-0.01,3,3,WT2,WT2,5,5,4,FAIR,86.76,2.12,8.11,35.22286750534714,128.23517512283544
2024-02-06 11:12:53.226,466,505,0.923,1.97,3.01,3,3,WT2,WT2,5,5,4,FAIR,82.92,1.69,11.85,36.71184968544891,128.77883700474646
2024-02-06 11:14:52.956,464,507,0.916,1.99,3.01,3,3,WT2,WT2,5,5,4,FAIR,83.0,1.72,11.86,34.14165626184305,126.60774854006355
2024-02-06 11:12:03.461,414,535,0.774,1.9100000000000001,0.31,3,3,WT2,WT2,5,5,4,FAIR,88.24,1.62,8.34,33.29228993618438,127.4483653275828
2024-02-06 11:13:53.113,464,507,0.916,1.97,2.99,3,3,WT2,WT2,5,5,4,FAIR,82.94,1.7000000000000002,11.85,34.49964698736533,129.7285568249183
2024-02-06 11:11:04.328,436,559,0.779,2.03,0.29,3,3,WT2,WT2,5,5,4,FAIR,87.97,1.71,8.36,35.37154332434215,129.72771781087985
2024-02-06 11:18:52.425,466,509,0.916,2.19,3.13,3,3,WT2,WT2,5,5,4,FAIR,82.7,1.92,11.9,33.840100260963396,126.53751387231715
2024-02-06 11:20:53.056,463,503,0.92,2.31,3.21,3,3,WT2,WT2,5,5,4,FAIR,82.37,2.05,11.94,34.773986448281946,129.04993937508544
2024-02-06 11:17:03.955,392,613,0.639,1.75,0.23,3,3,WT2,WT2,5,5,4,FAIR,88.44,1.5,8.36,34.99991509146784,127.9697202640343
2024-02-06 11:18:03.839,408,613,0.665,1.71,0.29,3,3,WT2,WT2,5,5,4,FAIR,88.22,1.5,8.31,33.28695921844137,129.8774224667519
2024-02-06 11:31:03.710,499,542,0.921,1.79,0.55,3,3,WT2,WT2,5,5,4,FAIR,88.83,1.56,8.38,35.91653624092102,127.38806784855548
2024-02-06 11:27:52.986,464,507,0.916,2.35,3.41,3,3,WT2,WT2,5,5,4,FAIR,82.24,2.08,12.14,37.42171713985644,128.8735343400778
2024-02-06 11:28:52.877,463,505,0.915,2.37,3.49,3,3,WT2,WT2,5,5,4,FAIR,82.37,2.09,12.16,33.75871456476526,128.84068564807436
2024-02-06 11:38:52.487,455,498,0.914,2.5300000000000002,3.67,3,3,WT2,WT2,5,5,4,FAIR,80.72,2.26,12.44,35.98904006700757,127.48716433816539
2024-02-06 11:33:53.215,464,505,0.918,2.37,3.5300000000000002,3,3,WT2,WT2,5,5,4,FAIR,80.89,2.06,12.26,36.32369602455423,128.97815057148654
2024-02-06 11:25:05.229,487,581,0.838,1.99,0.51,3,3,WT2,WT2,5,5,4,FAIR,87.94,1.71,8.36,35.09667340209644,126.30520166653498
2024-02-06 11:27:04.340,503,593,0.848,1.8900000000000001,0.45,3,3,WT2,WT2,5,5,4,FAIR,88.32,1.62,8.22,36.50548793682135,125.61126518145115
2024-02-06 11:44:03.542,460,554,0.8300000000000001,1.85,0.81,3,3,WT2,WT2,5,5,4,FAIR,88.6,1.6400000000000001,8.12,35.05365771745506,127.12581872327658
2024-02-06 11:40:53.176,457,499,0.914,2.59,3.65,3,3,WT2,WT2,5,5,4,FAIR,80.75,2.3,12.5,35.523186439887176,129.71815328316794
2024-02-06 11:30:03.682,437,624,0.7010000000000001,1.83,0.43,3,3,WT2,WT2,5,5,4,FAIR,88.75,1.6,8.4,33.03676522277213,127.50372304101265
2024-02-06 11:45:03.743,479,552,0.867,1.8900000000000001,0.75,3,3,WT2,WT2,5,5,4,FAIR,88.58,1.6400000000000001,8.12,36.45860057067345,128.17629569323464
2024-02-06 11:25:53.226,463,505,0.915,2.35,3.41,3,3,WT2,WT2,5,5,4,FAIR,82.11,2.09,12.08,36.30671339472362,128.12081227953936
2024-02-06 11:29:03.553,482,591,0.8160000000000001,1.87,0.53,3,3,WT2,WT2,5,5,4,FAIR,89.06,1.6099999999999999,8.31,33.19200438663172,125.66286433634765
2024-02-06 11:34:53.093,463,507,0.913,2.35,3.51,3,3,WT2,WT2,5,5,4,FAIR,80.86,2.08,12.29,34.841250536975664,126.95148441188606
2024-02-06 11:48:52.996,458,503,0.91,2.77,3.99,3,3,WT2,WT2,5,5,4,FAIR,82.29,2.62,12.75,37.895159203958336,128.53469486460938
2024-02-06 11:46:03.744,543,562,0.967,1.87,0.79,3,3,WT2,WT2,5,5,4,FAIR,88.57,1.65,8.05,35.10368281284308,129.85995049290364
2024-02-06 11:50:03.917,473,578,0.8180000000000001,1.8900000000000001,0.93,3,3,WT2,WT2,5,5,4,FAIR,88.38,1.6400000000000001,8.01,35.50972702565921,125.84008869148514
2024-02-06 11:49:03.849,453,554,0.8170000000000001,1.9100000000000001,0.97,3,3,WT2,WT2,5,5,4,FAIR,88.99,1.71,8.09,37.549650790798594,127.05220945169557
2024-02-06 11:53:52.395,457,507,0.901,2.87,4.11,3,3,WT2,WT2,5,5,4,FAIR,81.68,2.76,12.87,36.58630937932878,125.47546899901364
2024-02-06 12:00:03.549,505,560,0.902,2.09,1.3900000000000001,3,3,WT2,WT2,5,5,4,FAIR,88.75,1.85,8.14,35.910350655621116,126.21188229824628
2024-02-06 11:52:03.990,518,578,0.896,1.8900000000000001,1.05,3,3,WT2,WT2,5,5,4,FAIR,88.62,1.67,8.16,36.989023406705364,126.88379671663075
2024-02-06 12:01:03.587,440,595,0.739,2.13,1.4100000000000001,3,3,WT2,WT2,5,5,4,FAIR,88.61,1.9300000000000002,8.11,37.321831332279864,127.70321623976176
2024-02-06 12:03:53.078,462,509,0.906,2.63,4.15,3,3,WT2,WT2,5,5,4,FAIR,81.96,2.51,12.89,35.28444035868633,126.1528344111954
2024-02-06 11:58:52.784,459,507,0.906,2.89,4.23,3,3,WT2,WT2,5,5,4,FAIR,81.81,2.74,12.89,35.37554182465918,126.13781330589343
2024-02-06 11:54:04.110,448,615,0.728,1.9100000000000001,1.09,3,3,WT2,WT2,5,5,4,FAIR,88.51,1.67,8.19,34.93025467825918,128.88914989570102
2024-02-06 11:56:52.987,460,508,0.906,2.83,4.21,3,3,WT2,WT2,5,5,4,FAIR,81.37,2.66,12.89,37.833530700092304,129.8132083147344
2024-02-06 11:55:04.870,446,601,0.742,1.8900000000000001,1.13,3,3,WT2,WT2,5,5,4,FAIR,88.68,1.7000000000000002,8.17,36.48583127145175,126.61806483875728
2024-02-06 11:54:53.174,458,507,0.904,2.73,4.13,3,3,WT2,WT2,5,5,4,FAIR,81.01,2.65,12.89,33.41611533104036,128.4399600931784
2024-02-06 12:03:03.734,415,603,0.6880000000000001,2.19,1.57,3,3,WT2,WT2,5,5,4,FAIR,88.12,1.98,8.24,37.31479811656509,126.2904023067896
2024-02-06 12:05:52.889,459,509,0.902,2.77,4.25,3,3,WT2,WT2,5,5,4,FAIR,82.13,2.59,12.87,35.40279970418134,129.63976127482817
2024-02-06 12:12:04.289,492,514,0.9570000000000001,2.27,1.83,3,3,WT2,WT2,5,5,4,FAIR,88.6,2.09,8.59,33.34376953211244,128.364511800827
2024-02-06 12:08:03.989,488,526,0.928,2.17,1.57,3,3,WT2,WT2,5,5,4,FAIR,87.57,1.9,8.53,35.74858627581656,129.01338427318785
2024-02-06 12:06:03.940,487,536,0.909,2.31,1.55,3,3,WT2,WT2,5,5,4,FAIR,87.25,2.08,8.38,35.08582139487851,125.24677021599582
2024-02-06 12:14:04.340,470,584,0.805,2.43,1.9300000000000002,3,3,WT2,WT2,5,5,4,FAIR,87.99,2.22,8.63,37.388747024313126,127.99252984120312
2024-02-06 12:06:52.774,457,508,0.899,2.77,4.25,3,3,WT2,WT2,5,5,4,FAIR,82.21,2.61,12.86,34.01997301804694,127.6380616567919
2024-02-06 12:05:04.560,481,573,0.84,2.37,1.63,3,3,WT2,WT2,5,5,4,FAIR,87.64,2.14,8.33,37.132323047460915,126.46498453455766
2024-02-06 12:24:03.897,457,535,0.854,2.67,1.67,3,3,WT2,WT2,5,5,4,FAIR,87.06,2.56,8.94,35.788443455927265,126.31214992528659
2024-02-06 12:23:52.869,466,513,0.91,2.9699999999999998,4.29,3,3,WT2,WT2,5,5,4,FAIR,82.49,2.81,12.75,33.27305151606735,127.90012401158485
2024-02-06 12:21:03.700,536,621,0.862,2.67,1.79,3,3,WT2,WT2,5,5,4,FAIR,86.96,2.5700000000000003,8.86,37.85922650662742,128.53242817503613
2024-02-06 12:22:03.815,424,538,0.787,2.47,1.67,3,3,WT2,WT2,5,5,4,FAIR,86.58,2.45,8.89,35.563076220516,125.16586378517594
2024-02-06 12:21:53.066,464,512,0.907,3.01,4.35,3,3,WT2,WT2,5,5,4,FAIR,82.54,2.76,12.74,34.45438427115791,127.83700790961852
2024-02-06 12:30:53.146,468,515,0.908,3.01,4.49,3,3,WT2,WT2,5,5,4,FAIR,82.25,2.74,12.74,35.34703420994629,125.85229764473314
2024-02-06 12:37:52.536,468,516,0.905,2.75,4.71,3,3,WT2,WT2,5,5,4,FAIR,81.63,2.61,12.83,37.28928891758744,125.7018136569305
2024-02-06 12:26:52.671,464,513,0.905,3.05,4.35,3,3,WT2,WT2,5,5,4,FAIR,82.13,2.85,12.74,34.52451562192532,128.11559744047344
2024-02-06 12:32:53.015,468,512,0.914,3.11,4.59,3,3,WT2,WT2,5,5,4,FAIR,82.3,2.85,12.77,33.9633819824335,126.55435058608737
2024-02-06 12:31:53.146,468,514,0.91,3.05,4.45,3,3,WT2,WT2,5,5,4,FAIR,81.91,2.7800000000000002,12.75,33.64535623465441,127.20440116567433
2024-02-06 12:36:03.589,513,564,0.909,2.75,2.33,3,3,WT2,WT2,5,5,4,FAIR,86.77,2.74,9.23,34.48929699195106,126.79999404719887
2024-02-06 12:27:04.029,571,591,0.967,2.73,1.63,3,3,WT2,WT2,5,5,4,FAIR,86.83,2.65,8.94,36.90024043520022,128.24168160076263
2024-02-06 12:38:04.290,519,618,0.84,2.73,2.27,3,3,WT2,WT2,5,5,4,FAIR,87.08,2.7,9.38,35.35813182597631,127.35059883033234
2024-02-06 12:35:52.699,469,516,0.908,2.75,4.73,3,3,WT2,WT2,5,5,4,FAIR,81.48,2.65,12.82,34.1374080184677,129.81729331018974
2024-02-06 12:26:03.970,452,556,0.8130000000000001,2.81,1.9300000000000002,3,3,WT2,WT2,5,5,4,FAIR,86.52,2.66,8.92,33.830924998048744,126.76191379553232
2024-02-06 12:29:04.147,524,536,0.977,2.55,1.79,3,3,WT2,WT2,5,5,4,FAIR,86.49,2.55,9.01,34.66364738255189,128.7014217013142
2024-02-06 12:42:03.820,515,618,0.834,3.21,2.61,3,3,WT2,WT2,5,5,4,FAIR,86.15,3.04,9.56,37.69962186442854,126.28646283791522
2024-02-06 12:41:04.069,502,592,0.847,3.07,2.49,3,3,WT2,WT2,5,5,4,FAIR,86.65,2.95,9.53,34.71513356295012,127.54376546313074
2024-02-06 12:39:53.284,469,518,0.906,2.95,4.8100000000000005,3,3,WT2,WT2,5,5,4,FAIR,82.54,2.73,12.85,37.94062037977318,127.76284875950978
2024-02-06 12:43:03.709,442,641,0.6900000000000001,3.31,2.81,3,3,WT2,WT2,5,5,4,FAIR,85.71,3.13,9.51,35.426152278826784,126.64554640531367
2024-02-06 12:43:52.926,466,514,0.907,2.87,4.89,3,3,WT2,WT2,5,5,4,FAIR,81.41,2.7800000000000002,12.96,33.89581959145075,127.35890264456314
2024-02-06 12:51:03.749,471,602,0.783,3.45,2.71,3,3,WT2,WT2,5,5,4,FAIR,85.25,3.38,9.93,37.45570045896755,126.39639318949246
2024-02-06 12:45:52.755,469,514,0.912,2.77,4.95,3,3,WT2,WT2,5,5,4,FAIR,81.59,2.7,12.99,35.301776865674135,125.0300039083699
2024-02-06 12:47:52.566,470,516,0.91,2.93,5.01,3,3,WT2,WT2,5,5,4,FAIR,81.75,2.74,13.03,36.54835671752262,126.0782415081894
2024-02-06 13:15:04.691,441,635,0.6940000000000001,3.69,2.49,3,3,WT2,WT2,5,5,4,FAIR,84.74,3.56,9.44,37.918557916045756,128.500320862466
2024-02-06 13:01:03.568,491,697,0.704,3.29,2.39,3,3,WT2,WT2,5,5,4,FAIR,85.99,3.17,9.99,33.25087675159987,128.85481512242688
2024-02-06 13:00:53.191,471,520,0.906,3.71,5.03,3,3,WT2,WT2,5,5,4,FAIR,80.78,3.5,13.56,33.48347279893783,126.4010143356946
2024-02-06 13:03:04.257,563,619,0.909,3.21,2.39,3,3,WT2,WT2,5,5,4,FAIR,85.57,3.16,9.87,36.60228370731378,127.04021499409036
2024-02-06 13:07:52.374,464,512,0.907,3.63,5.05,3,3,WT2,WT2,5,5,4,FAIR,80.81,3.46,13.55,34.40912501647736,125.18682830069305
2024-02-06 13:10:03.547,463,664,0.6970000000000001,3.61,2.5300000000000002,3,3,WT2,WT2,5,5,4,FAIR,85.11,3.46,9.6,33.92150698475049,126.1853145054884
2024-02-06 13:09:53.096,468,516,0.905,3.69,4.93,3,3,WT2,WT2,5,5,4,FAIR,80.2,3.41,13.56,33.19680939909865,128.8960964168615
2024-02-06 12:55:04.918,469,557,0.842,3.21,2.5700000000000003,3,3,WT2,WT2,5,5,4,FAIR,85.94,3.2,10.02,33.109233559931006,128.02993135132527
2024-02-06 13:09:03.607,468,695,0.673,3.59,2.49,3,3,WT2,WT2,5,5,4,FAIR,85.37,3.42,9.59,36.872428015598956,126.02885260977186
2024-02-06 13:10:53.025,473,520,0.908,3.5700000000000003,5.01,3,3,WT2,WT2,5,5,4,FAIR,80.06,3.27,13.56,33.67216713684775,126.28720997561216
2024-02-06 13:14:04.116,513,578,0.888,3.73,2.5300000000000002,3,3,WT2,WT2,5,5,4,FAIR,85.19,3.56,9.47,35.33860307985575,129.0840101149478
2024-02-06 13:02:03.449,524,598,0.876,3.23,2.35,3,3,WT2,WT2,5,5,4,FAIR,85.55,3.17,9.89,36.029484075897415,126.04542101472451
2024-02-06 13:13:52.657,471,519,0.908,3.65,5.17,3,3,WT2,WT2,5,5,4,FAIR,81.79,3.35,13.52,35.14175900284423,126.67078862923566
2024-02-06 13:00:03.710,474,603,0.785,3.17,2.37,3,3,WT2,WT2,5,5,4,FAIR,86.35,3.1,9.99,33.13553326168117,128.32179345827322
2024-02-06 13:03:52.916,458,508,0.901,3.63,5.05,3,3,WT2,WT2,5,5,4,FAIR,80.46,3.4,13.55,36.917507512939544,127.8055619285404
2024-02-06 13:12:04.271,493,607,0.8130000000000001,3.67,2.55,3,3,WT2,WT2,5,5,4,FAIR,84.74,3.55,9.52,33.05256612270827,127.30435102616907
2024-02-06 13:04:52.746,459,510,0.9,3.63,5.03,3,3,WT2,WT2,5,5,4,FAIR,80.33,3.43,13.54,36.80944947188742,129.49870545489873
2024-02-06 13:25:04.748,520,579,0.899,3.93,2.5700000000000003,3,3,WT2,WT2,5,5,4,FAIR,84.68,3.7,9.13,37.46652246894061,126.09855231357525
2024-02-06 13:20:53.007,474,520,0.911,3.75,5.17,3,3,WT2,WT2,5,5,4,FAIR,81.36,3.46,13.46,35.16419960528586,128.707099454315
2024-02-06 13:21:52.896,477,524,0.911,3.79,5.11,3,3,WT2,WT2,5,5,4,FAIR,81.01,3.52,13.46,35.67771236548899,125.79531920309091
2024-02-06 13:17:53.242,477,520,0.918,3.61,5.05,3,3,WT2,WT2,5,5,4,FAIR,81.27,3.35,13.47,35.384916963088266,128.07866916741074
2024-02-06 13:24:04.130,545,619,0.88,3.95,2.67,3,3,WT2,WT2,5,5,4,FAIR,84.73,3.68,9.17,34.9460430931172,129.35311781705656
2024-02-06 13:15:52.506,475,521,0.911,3.63,5.01,3,3,WT2,WT2,5,5,4,FAIR,81.11,3.32,13.51,37.4371226768518,127.28950892739068
2024-02-06 13:36:52.466,621,625,0.994,3.99,4.83,3,3,WT2,WT2,5,5,4,FAIR,80.31,3.74,13.55,37.46966755334995,128.62147253595666
2024-02-06 13:38:03.719,421,617,0.683,3.91,1.9500000000000002,3,3,WT2,WT2,5,5,4,FAIR,83.58,3.69,8.98,34.679081823207675,129.10196676499493
2024-02-06 13:39:03.757,536,654,0.8190000000000001,3.85,1.83,3,3,WT2,WT2,5,5,4,FAIR,83.87,3.64,8.94,36.07534877007349,125.68013212438801
2024-02-06 13:18:53.155,473,519,0.911,3.73,5.31,3,3,WT2,WT2,5,5,4,FAIR,81.59,3.41,13.46,37.63453781072932,128.52913447641055
2024-02-06 13:41:52.865,481,529,0.91,3.9699999999999998,4.69,3,3,WT2,WT2,5,5,4,FAIR,79.31,3.7800000000000002,13.56,37.81029249470676,129.59920511994338
2024-02-06 13:41:03.870,487,586,0.8310000000000001,3.61,1.75,3,3,WT2,WT2,5,5,4,FAIR,83.61,3.56,8.91,35.54479520211024,127.88185304927772
2024-02-06 13:42:03.930,496,578,0.858,3.5300000000000002,1.9100000000000001,3,3,WT2,WT2,5,5,4,FAIR,83.9,3.5,8.94,35.264124026421634,125.93061122264378
2024-02-06 13:31:52.814,480,529,0.908,3.77,4.95,3,3,WT2,WT2,5,5,4,FAIR,80.88,3.48,13.5,34.39347157964263,125.63471265794472
2024-02-06 13:33:04.029,542,614,0.883,3.91,2.19,3,3,WT2,WT2,5,5,4,FAIR,83.65,3.75,9.07,37.79435936595205,126.29867665233374
2024-02-06 13:35:04.017,541,584,0.927,3.89,2.05,3,3,WT2,WT2,5,5,4,FAIR,84.13,3.71,9.1,33.714071522364335,125.51756634508341
2024-02-06 13:25:52.517,477,525,0.909,3.79,5.03,3,3,WT2,WT2,5,5,4,FAIR,80.54,3.45,13.48,35.89914788023862,127.56697035792524
2024-02-06 13:29:53.017,484,529,0.915,3.73,4.99,3,3,WT2,WT2,5,5,4,FAIR,80.52,3.45,13.49,34.41275133759319,125.34852341353367
2024-02-06 13:38:53.172,484,527,0.917,4.11,4.83,3,3,WT2,WT2,5,5,4,FAIR,80.07,3.8200000000000003,13.56,34.39504145173898,126.11702312318113
2024-02-06 13:28:53.116,482,527,0.914,3.65,5.03,3,3,WT2,WT2,5,5,4,FAIR,80.23,3.4,13.5,35.024842936880944,127.19955221956107
2024-02-06 13:27:53.216,481,525,0.916,3.69,4.99,3,3,WT2,WT2,5,5,4,FAIR,80.54,3.41,13.5,37.993964679078275,127.36957375201011
2024-02-06 13:43:03.989,510,504,1.012,3.5300000000000002,1.81,3,3,WT2,WT2,5,5,4,FAIR,84.35,3.47,8.93,33.27483153419911,127.82699242573483
2024-02-06 13:44:04.019,514,568,0.905,3.45,1.75,3,3,WT2,WT2,5,5,4,FAIR,84.77,3.39,8.94,35.89270909101766,128.52807481375362
2024-02-06 13:46:04.180,429,546,0.785,3.45,1.5899999999999999,3,3,WT2,WT2,5,5,4,FAIR,85.51,3.39,8.93,33.41286079017639,125.23614319832734
2024-02-06 13:52:03.498,449,600,0.749,3.49,1.69,3,3,WT2,WT2,5,5,4,FAIR,84.99,3.38,8.88,33.77260414995259,125.40310476087892
2024-02-06 13:49:04.248,432,630,0.686,3.47,1.65,3,3,WT2,WT2,5,5,4,FAIR,84.86,3.34,8.96,35.19781470886449,125.3042957590239
2024-02-06 13:50:04.335,512,624,0.8200000000000001,3.5300000000000002,1.71,3,3,WT2,WT2,5,5,4,FAIR,85.29,3.4,8.93,35.55230065673221,127.11575157732454
2024-02-06 14:11:03.431,444,516,0.861,3.55,2.03,3,3,WT2,WT2,5,5,4,FAIR,84.03,3.45,8.82,34.29396204182262,125.20923972441467
2024-02-06 14:00:03.902,426,562,0.759,3.69,1.55,3,3,WT2,WT2,5,5,4,FAIR,84.79,3.55,8.87,34.58228565437208,128.73040633415664
2024-02-06 14:02:53.088,485,529,0.917,3.81,4.63,3,3,WT2,WT2,5,5,4,FAIR,79.64,3.65,13.44,33.43483510127967,126.11500090519239
2024-02-06 13:57:52.666,486,531,0.915,3.93,4.61,3,3,WT2,WT2,5,5,4,FAIR,79.47,3.76,13.5,34.51609891922125,129.6960624664498
2024-02-06 13:54:03.571,403,557,0.724,3.55,1.63,3,3,WT2,WT2,5,5,4,FAIR,85.11,3.42,8.84,37.83279219690272,127.43201877548556
2024-02-06 13:56:03.690,563,556,1.013,3.5300000000000002,1.5899999999999999,3,3,WT2,WT2,5,5,4,FAIR,84.87,3.41,8.84,37.723536908362405,127.231628762211
2024-02-06 13:59:03.929,548,553,0.991,3.65,1.53,3,3,WT2,WT2,5,5,4,FAIR,84.79,3.5,8.81,34.67439145068492,128.9026934631975
2024-02-06 13:57:03.757,554,646,0.858,3.59,1.65,3,3,WT2,WT2,5,5,4,FAIR,84.92,3.44,8.87,35.85426968139381,128.56576991946497
2024-02-06 14:02:03.978,513,515,0.995,3.77,1.5899999999999999,3,3,WT2,WT2,5,5,4,FAIR,84.74,3.56,8.77,37.547976955554724,128.03654520474072
2024-02-06 13:59:52.416,486,531,0.915,3.89,4.53,3,3,WT2,WT2,5,5,4,FAIR,79.73,3.74,13.47,33.03091911320448,129.67573353125184
2024-02-06 14:08:52.417,487,532,0.915,3.89,4.89,3,3,WT2,WT2,5,5,4,FAIR,79.49,3.74,13.41,37.05341785168796,127.11129630493538
2024-02-06 13:52:53.078,485,532,0.911,3.99,4.63,3,3,WT2,WT2,5,5,4,FAIR,79.62,3.8,13.53,37.74184776394459,129.04265837886143
2024-02-06 14:08:04.299,516,546,0.9460000000000001,3.75,1.83,3,3,WT2,WT2,5,5,4,FAIR,83.93,3.56,8.8,33.45662867166779,126.90046472872909
2024-02-06 14:10:53.178,487,534,0.913,3.93,5.09,3,3,WT2,WT2,5,5,4,FAIR,79.15,3.75,13.44,33.8072384301646,129.19172837148054
2024-02-06 14:13:52.956,480,524,0.916,4.01,4.95,3,3,WT2,WT2,5,5,4,FAIR,79.21,3.8200000000000003,13.48,37.803731513856775,126.29737314482985
2024-02-06 14:11:53.124,492,541,0.91,3.99,5.03,3,3,WT2,WT2,5,5,4,FAIR,79.49,3.7800000000000002,13.44,35.68770071820173,126.44633536418016
2024-02-06 14:12:04.319,507,565,0.896,3.61,2.21,3,3,WT2,WT2,5,5,4,FAIR,84.42,3.46,8.88,33.070983172358616,128.38934767008726
2024-02-06 14:17:52.686,564,602,0.937,4.07,5.01,3,3,WT2,WT2,5,5,4,FAIR,79.31,3.89,13.57,34.288159993817644,126.06356647475899
2024-02-06 14:19:03.571,484,575,0.841,3.79,2.07,3,3,WT2,WT2,5,5,4,FAIR,83.55,3.5700000000000003,9.01,35.2497183713443,126.14577093512715
2024-02-06 14:16:03.874,432,501,0.863,3.75,2.15,3,3,WT2,WT2,5,5,4,FAIR,84.16,3.56,8.94,36.46454455512384,126.52631214508708
2024-02-06 14:15:52.866,480,529,0.908,4.07,5.09,3,3,WT2,WT2,5,5,4,FAIR,79.33,3.87,13.53,36.665801890683994,128.39464384830188
2024-02-06 14:16:52.744,479,525,0.912,4.05,5.13,3,3,WT2,WT2,5,5,4,FAIR,79.0,3.87,13.56,37.97710756462728,129.44694046211615
2024-02-06 14:26:03.920,429,604,0.709,3.55,2.05,3,3,WT2,WT2,5,5,4,FAIR,84.03,3.43,8.89,34.437555996918796,128.37283825563495
2024-02-06 14:25:04.080,596,637,0.935,3.43,2.03,3,3,WT2,WT2,5,5,4,FAIR,83.73,3.4,8.9,35.69110050934238,129.13907122172063
2024-02-06 14:26:52.686,485,530,0.915,4.09,4.99,3,3,WT2,WT2,5,5,4,FAIR,78.92,3.89,13.55,35.666617739298026,127.71780294847235
2024-02-06 14:33:52.989,493,537,0.918,4.07,5.03,3,3,WT2,WT2,5,5,4,FAIR,77.69,3.84,13.54,35.02822629723619,125.34461610672572
2024-02-06 14:32:04.319,410,606,0.677,3.79,2.15,3,3,WT2,WT2,5,5,4,FAIR,84.68,3.6,9.05,33.8458094692121,125.5023310575425
2024-02-06 14:31:03.490,460,579,0.795,3.77,2.15,3,3,WT2,WT2,5,5,4,FAIR,84.62,3.5700000000000003,9.04,37.887282815919214,127.77195989183458
2024-02-06 14:35:04.118,503,629,0.8,3.87,2.11,3,3,WT2,WT2,5,5,4,FAIR,84.0,3.71,9.12,37.266585933332934,126.63900484321054
2024-02-06 14:25:52.791,485,531,0.913,4.05,4.99,3,3,WT2,WT2,5,5,4,FAIR,79.08,3.87,13.57,35.49166514147119,126.10284036818472
2024-02-06 14:24:03.979,460,617,0.747,3.61,2.05,3,3,WT2,WT2,5,5,4,FAIR,83.9,3.56,8.92,36.01622711342015,127.3312846365131
2024-02-06 14:37:03.817,3950,3471,1.138,3.85,3.79,3,1,WT2,DRY,5,8,0,FAIR,83.68,3.7,9.02,34.13630526779831,128.3324837045215
2024-02-06 14:33:04.212,477,579,0.8250000000000001,3.81,2.17,3,3,WT2,WT2,5,5,4,FAIR,84.44,3.64,9.06,35.718935351958734,126.92495973867929
2024-02-06 14:42:04.239,510,553,0.923,3.77,2.19,3,3,WT2,WT2,5,5,4,FAIR,83.55,3.7,9.14,36.47485066560738,129.0127112857867
2024-02-06 14:44:04.077,513,557,0.921,3.77,2.17,3,3,WT2,WT2,5,5,4,FAIR,84.05,3.63,9.2,35.57583514193294,128.69261623285698
2024-02-06 14:42:52.327,487,532,0.915,4.21,4.97,3,3,WT2,WT2,5,5,4,FAIR,78.05,3.88,13.51,37.95142585292471,128.67457441079785
2024-02-06 14:40:52.527,488,532,0.917,4.19,4.93,3,3,WT2,WT2,5,5,4,FAIR,77.95,3.9,13.52,36.05670828123863,129.92594844838695
2024-02-06 14:43:53.149,487,532,0.915,4.19,5.01,3,3,WT2,WT2,5,5,4,FAIR,78.34,3.89,13.5,34.854868562960846,126.47614988685817
